    1,01/31/2021 00:04:08,99,# Radiometrics V7.00 configuration file for 3263A
    2,01/31/2021 00:04:08,99,# Configuration File Format: 7.00
    3,01/31/2021 00:04:08,99,# No more comments
    4,01/31/2021 00:04:08,99,
    5,01/31/2021 00:04:08,99,MP TYPE:
    6,01/31/2021 00:04:08,99,MP-3000A 3263A  :Model & Serial Number
    7,01/31/2021 00:04:08,99,3               :Windows com port (1 to 9)
    8,01/31/2021 00:04:08,99,1               :debug (1=on; 0=off)
    9,01/31/2021 00:04:08,99,0               :PC Clock Sync to GPS (1=on; 0=off)
   10,01/31/2021 00:04:08,99,
   11,01/31/2021 00:04:08,99,TIP CONFIGURATION: (For all TIP Commands)
   12,01/31/2021 00:04:08,99,0.8             :regression coeff for a good tip
   13,01/31/2021 00:04:08,99,0.0             :Default Azimuth Angle
   14,01/31/2021 00:04:08,99,5               :Number of Elevation Angles
   15,01/31/2021 00:04:08,99,30              :Tip Elevation Angle #1
   16,01/31/2021 00:04:08,99,45              :Tip Elevation Angle #2
   17,01/31/2021 00:04:08,99,90              :Tip Elevation Angle #3
   18,01/31/2021 00:04:08,99,135             :Tip Elevation Angle #4
   19,01/31/2021 00:04:08,99,150             :Tip Elevation Angle #5
   20,01/31/2021 00:04:08,99,0               :0=No tips when rain sensor on, 1=allow tips w/rain on
   21,01/31/2021 00:04:08,99,0.8             :rain sensor tip threshold (volts)
   22,01/31/2021 00:04:08,99,
   23,01/31/2021 00:04:08,99,BLOWER SETTINGS:
   24,01/31/2021 00:04:08,99,0.80            :Rain sensor blower threshold (volts)
   25,01/31/2021 00:04:08,99,80              :RH threshold (%)
   26,01/31/2021 00:04:08,99,30              :Blower speed (rain and RH both below threshold)
   27,01/31/2021 00:04:08,99,
   28,01/31/2021 00:04:08,99,SYNTHESIZER TYPE:
   29,01/31/2021 00:04:08,99,6               :1 = 11.0-15.0 GHz; 2 = 11.0-15.3 GHz; 3 = VIDA; 4 = Spinnaker
   30,01/31/2021 00:04:08,99,
   31,01/31/2021 00:04:08,99,CHANNEL CALIBRATION BLOCK:
   32,01/31/2021 00:04:08,99,2018/06/21 16:47:04  Date of last factory LN2 calibration
   33,01/31/2021 00:04:08,99,2021/01/19 10:40:08  :Date of last user LN2 calibration              2020-06-08_08-51-53_lv0  2020-12-19_00-04-08_tip
   34,01/31/2021 00:04:08,99,10,10.0,0.2,1,200 :ln2 calibration integration parameters
   35,01/31/2021 00:04:08,99,0.90            :target tolerance for ln2 cal
   36,01/31/2021 00:04:08,99,35              :number of frequencies
   37,01/31/2021 00:04:08,99,Frequency,Rcvr,MRT,Window Coef,ND drive,IF Atten,alpha,dtdg,k1,k2,k3,k4,Tnd
   38,01/31/2021 00:04:08,99, 22.000,0,275.0,.000140, 20915,19.5,0.99054, -0.65009631E+06,  0.11838377E+02, -0.11051387E+00,  0.45735975E-03, -0.74842385E-06, 170.2
   39,01/31/2021 00:04:08,99, 22.234,0,275.0,.000140, 19827,20.0,0.99086, -0.74537444E+06,  0.10179851E+03, -0.11226556E+01,  0.41349717E-02, -0.50834190E-05, 174.7
   40,01/31/2021 00:04:08,99, 22.500,0,275.0,.000140, 19033,20.5,0.99060, -0.83389503E+06,  0.96340562E+02, -0.10614590E+01,  0.37873326E-02, -0.43885409E-05, 190.6
   41,01/31/2021 00:04:08,99, 23.000,0,275.7,.000150, 18539,21.5,0.99133, -0.62176279E+06, -0.10738568E+03,  0.13356199E+01, -0.52665149E-02,  0.66821030E-05, 164.2
   42,01/31/2021 00:04:08,99, 23.034,0,275.7,.000150, 18494,21.5,0.98998, -0.56335585E+06, -0.94819243E+02,  0.11817776E+01, -0.46872285E-02,  0.59985918E-05, 163.4
   43,01/31/2021 00:04:08,99, 23.500,0,275.7,.000150, 18424,20.5,0.99216, -0.67808889E+06, -0.10039781E+03,  0.10750012E+01, -0.37321602E-02,  0.42036221E-05, 172.8
   44,01/31/2021 00:04:08,99, 23.834,0,276.0,.000150, 18668,20.0,0.99430, -0.74043214E+06, -0.12899751E+02,  0.45093552E-01,  0.19557269E-03, -0.68166150E-06, 174.3
   45,01/31/2021 00:04:08,99, 24.000,0,275.7,.000150, 18609,19.5,0.99177, -0.64367595E+06,  0.28632137E+02, -0.28328895E+00,  0.98252349E-03, -0.11935121E-05, 170.8
   46,01/31/2021 00:04:08,99, 24.500,0,275.7,.000160, 18912,19.0,0.98704, -0.59729077E+06, -0.19274877E+02,  0.25956774E+00, -0.10565601E-02,  0.13472031E-05, 167.6
   47,01/31/2021 00:04:08,99, 25.000,0,275.4,.000160, 19392,20.0,0.98767, -0.64660102E+06,  0.65126169E+02, -0.66407772E+00,  0.24182167E-02, -0.31127006E-05, 163.5
   48,01/31/2021 00:04:08,99, 25.500,0,275.4,.000160, 20898,20.5,0.99266, -0.60372135E+06, -0.15878365E+03,  0.16518840E+01, -0.57127049E-02,  0.65675415E-05, 156.7
   49,01/31/2021 00:04:08,99, 26.000,0,275.4,.000170, 22652,20.0,0.99540, -0.54448858E+06,  0.31054154E+02, -0.32830762E+00,  0.11441748E-02, -0.13149389E-05, 158.8
   50,01/31/2021 00:04:08,99, 26.234,0,275.4,.000170, 23176,20.0,0.99392, -0.49784172E+06, -0.98528266E+01,  0.10994922E+00, -0.34811138E-03,  0.29700766E-06, 154.0
   51,01/31/2021 00:04:08,99, 26.500,0,275.4,.000170, 23636,20.5,0.99450, -0.51365751E+06, -0.71112067E+01,  0.44336401E-01,  0.15894860E-04, -0.29042221E-06, 153.3
   52,01/31/2021 00:04:08,99, 27.000,0,275.4,.000170, 25023,20.5,0.99251, -0.44987122E+06,  0.28964801E+02, -0.32805850E+00,  0.12467493E-02, -0.15859384E-05, 149.6
   53,01/31/2021 00:04:08,99, 27.500,0,275.4,.000180, 27338,21.0,0.99456, -0.47055151E+06, -0.11014883E+03,  0.11743700E+01, -0.42078607E-02,  0.50622253E-05, 148.4
   54,01/31/2021 00:04:08,99, 28.000,0,275.4,.000180, 31509,21.0,0.99752, -0.45957477E+06, -0.25084516E+03,  0.26803324E+01, -0.93982259E-02,  0.10822074E-04, 155.6
   55,01/31/2021 00:04:08,99, 28.500,0,274.1,.000180, 31244,21.0,0.99257, -0.46673586E+06,  0.24351818E+03, -0.25341728E+01,  0.87995065E-02, -0.10195029E-04, 157.5
   56,01/31/2021 00:04:08,99, 29.000,0,274.1,.000180, 32680,21.5,0.98761, -0.43474997E+06, -0.10700639E+03,  0.11862719E+01, -0.43055094E-02,  0.51285777E-05, 154.6
   57,01/31/2021 00:04:08,99, 29.500,0,274.1,.000190, 32552,21.5,0.97868, -0.44069227E+06, -0.19633450E+03,  0.19963669E+01, -0.67576461E-02,  0.76143399E-05, 164.9
   58,01/31/2021 00:04:08,99, 30.000,0,274.1,.000190, 36175,22.0,0.97803, -0.46596149E+06, -0.61950534E+02,  0.65651415E+00, -0.22254514E-02,  0.24077204E-05, 155.2
   59,01/31/2021 00:04:08,99, 51.248,1,274.1,.000330, 28589,25.5,0.97357, -0.11405576E+07,  0.43567771E+03, -0.43526567E+01,  0.14455801E-01, -0.15955559E-04, 192.0
   60,01/31/2021 00:04:08,99, 51.760,1,274.1,.000330, 23885,26.0,0.98116, -0.11886359E+07,  0.26440599E+03, -0.26524260E+01,  0.88124979E-02, -0.96901686E-05, 170.2
   61,01/31/2021 00:04:08,99, 52.280,1,274.1,.000330, 23639,26.0,0.98837, -0.16049815E+07,  0.24266833E+03, -0.24697651E+01,  0.83436482E-02, -0.93541048E-05, 195.2
   62,01/31/2021 00:04:08,99, 52.804,1,274.1,.000340, 22627,25.0,0.99598, -0.17928207E+07,  0.90115697E+02, -0.97686783E+00,  0.34317671E-02, -0.39130608E-05, 196.1
   63,01/31/2021 00:04:08,99, 53.336,1,274.1,.000340, 20351,25.0,0.99793, -0.17417277E+07,  0.12454396E+03, -0.12741517E+01,  0.43693842E-02, -0.50229683E-05, 200.7
   64,01/31/2021 00:04:08,99, 53.848,1,274.1,.000340, 21732,24.5,0.99661, -0.17969041E+07,  0.32966667E+03, -0.34709463E+01,  0.12078965E-01, -0.13896970E-04, 193.7
   65,01/31/2021 00:04:08,99, 54.400,1,274.1,.000350, 23495,24.0,0.99178, -0.16958804E+07,  0.94128183E+01, -0.85298932E-01,  0.29089609E-03, -0.37477917E-06, 190.8
